month_date_yyyymm,county_fips,county_name,median_listing_price,median_listing_price_mm,median_listing_price_yy,active_listing_count,active_listing_count_mm,active_listing_count_yy,median_days_on_market,median_days_on_market_mm,median_days_on_market_yy,new_listing_count,new_listing_count_mm,new_listing_count_yy,price_increased_count,price_increased_count_mm,price_increased_count_yy,price_reduced_count,price_reduced_count_mm,price_reduced_count_yy,pending_listing_count,pending_listing_count_mm,pending_listing_count_yy,median_listing_price_per_square_foot,median_listing_price_per_square_foot_mm,median_listing_price_per_square_foot_yy,median_square_feet,median_square_feet_mm,median_square_feet_yy,average_listing_price,average_listing_price_mm,average_listing_price_yy,total_listing_count,total_listing_count_mm,total_listing_count_yy,pending_ratio,pending_ratio_mm,pending_ratio_yy
202106,12091,"okaloosa, fl",412000,0.0173,0.0988,588,0.1032,-0.5021,24.5,-0.183333333,-0.691823899,476,0.0917,0.0439,48,-0.1429,-0.0769,136,0.0968,-0.5143,4,0,3,218.6805556,-0.0397,0.0059,1826.5,-0.0138,-0.0019,686661.3692,-0.0445,0.2168,592,0.1024,-0.4992,0.006802721,-0.0007,0.006
202106,12019,"clay, fl",325000,0.0317,0.2229,275,0.1752,-0.5763,35,-0.102564103,-0.507042254,312,0.1642,0.2,48,-0.1429,-0.2941,60,0.25,-0.6667,789,0.0287,-0.0343,165.5259903,0.0243,0.2415,1938.5,-0.0064,-0.0242,411126.1354,0.0235,0.265,1064,0.0629,-0.2742,2.869090909,-0.4087,1.6102
202106,12089,"nassau, fl",486950,-0.0618,0.2197,290,0.0781,-0.6738,38.5,-0.083333333,-0.483221477,192,-0.0943,-0.4146,60,0.5,1.5,56,0.4,-0.6585,734,-0.0161,0.1954,236.9361976,0.0375,0.2955,2084.5,-0.0581,-0.0055,815532.4763,-0.0004,0.5183,1024,0.0089,-0.3187,2.531034483,-0.2422,1.8404
202106,12086,"miami-dade, fl",499999.5,0.002,0.0526,10930,-0.0503,-0.4367,77,-0.049382716,-0.427509294,3980,-0.0236,0.0322,788,-0.039,1.3735,1124,0.0485,-0.5561,8508,-0.0112,0.628,401.2378091,0.0032,0.1942,1239,0.0057,-0.0384,1308085.465,0.0296,0.1964,19438,-0.0336,-0.2108,0.778408051,0.0308,0.5091
202106,12117,"seminole, fl",357995,0.0228,0.0906,504,0.0862,-0.502,35,0.029411765,-0.385964912,552,0.0866,0.0147,44,0.2222,0,148,0.2759,-0.6574,1002,-0.0466,-0.0773,189.8741553,0.0297,0.1653,1870,-0.0122,-0.062,465144.1896,-0.0234,0.0995,1506,-0.0059,-0.2822,1.988095238,-0.277,0.915
202106,12099,"palm beach, fl",447000,0.1037,0.1203,4326,-0.0526,-0.6374,44.5,-0.053191489,-0.54822335,2816,-0.0316,-0.1889,232,-0.0333,0.0175,888,-0.0513,-0.6355,7003,-0.1041,0.3164,260.8496635,0.0625,0.2024,1613,0.0413,-0.0622,1556496.16,0.0466,0.3227,11329,-0.0851,-0.3432,1.618816459,-0.0932,1.1728
202106,12015,"charlotte, fl",344450,0.0598,0.2315,539,0.0019,-0.7002,44,0,-0.531914894,440,-0.0179,-0.0756,64,-0.2,0.2308,124,0.24,-0.6517,1291,-0.0577,0.2808,199.9506402,0.0381,0.2283,1686,0.0036,-0.0158,472619.7767,0.0305,0.3136,1830,-0.0409,-0.3478,2.395176252,-0.1513,1.8346
202106,12001,"alachua, fl",289950,-0.0299,-0.0249,481,0.1032,-0.3849,40.5,-0.035714286,-0.523529412,376,-0.0309,0.1899,36,-0.4,-0.1,108,0.4211,-0.55,938,-0.0535,0.2088,166.3336478,0.0138,0.1081,1708,-0.0361,-0.1072,422406.8239,0.0453,0.1681,1419,-0.0056,-0.0892,1.95010395,-0.3228,0.9578
202106,12111,"st. lucie, fl",337500,0.1254,0.2387,616,-0.0581,-0.6667,37.5,-0.184782609,-0.592391304,504,-0.1,-0.2174,60,-0.4,-0.3182,116,0.1154,-0.6979,1435,-0.0565,-0.049,182.1784169,0.0518,0.2166,1880,0.0124,0.035,462871.1137,0.0762,0.3802,2051,-0.057,-0.389,2.329545455,0.0039,1.513
202106,12095,"orange, fl",367995,0.0517,0.0544,1837,0.0743,-0.5366,35,-0.078947368,-0.507042254,1832,0.1225,0.0553,136,0.1333,-0.2917,540,0.4516,-0.5982,3337,0.0152,0.0782,201.1582787,0.0302,0.1951,1779,0.057,-0.1107,579789.4172,0.051,0.1176,5174,0.0354,-0.267,1.816548721,-0.1057,1.0358
202106,12055,"highlands, fl",229000,0.0178,0.2586,207,0,-0.5285,44.5,-0.072916667,-0.491428571,140,0.0294,0.1667,4,-0.6667,0,40,-0.0909,-0.6667,376,-0.094,0.4406,137.6649839,0.0501,0.2272,1566.5,0.01,0.0022,2214101.019,5.9601,8.7195,583,-0.0627,-0.1671,1.816425121,-0.1884,1.2219
202106,12021,"collier, fl",650000,0.0015,0.3026,1364,-0.0194,-0.7585,43.5,-0.011363636,-0.609865471,916,-0.1673,-0.2541,96,-0.3514,-0.1111,244,0.1091,-0.7469,3147,-0.1699,0.6297,369.5739516,0.0306,0.4314,1931,0.0152,0.0018,1528184.618,0.0527,0.4835,4511,-0.1295,-0.4047,2.307184751,-0.4182,1.9652
202106,12061,"indian river, fl",389900,-0.0129,0.1999,445,-0.0198,-0.7546,48.5,-0.03,-0.5,336,0.05,-0.3386,20,-0.1667,-0.5833,100,0.1364,-0.7312,1061,-0.1031,0.3229,218.8244322,0.0522,0.2777,1798.5,-0.0305,-0.0534,874650.2739,0.0461,0.3894,1506,-0.08,-0.4241,2.384269663,-0.2215,1.9419
202106,12131,"walton, fl",898000,0.0091,0.3826,586,0.1886,-0.634,25,0.136363636,-0.746192893,416,0.0097,-0.0714,36,-0.3571,-0.4,140,0.25,-0.5513,7,0.4,0,515.4220134,0.0515,0.479,2043,-0.0408,-0.0034,1686075.873,0.0262,0.4706,593,0.1908,-0.6312,0.011945392,0.0018,0.0076
202106,12023,"columbia, fl",297000,-0.0097,0.238,103,0.0957,-0.2993,40,-0.069767442,-0.483870968,84,0.3125,1.625,0,-1,,24,0.5,-0.1429,144,0.152,0.3333,142.599697,-0.0129,0.182,1917,-0.0415,0.0373,342031.6896,-0.0404,0.2649,247,0.1279,-0.0314,1.398058252,0.0683,0.6634
202106,12081,"manatee, fl",411702.5,0.0694,0.2163,538,0.0386,-0.7583,34.5,-0.067567568,-0.627027027,592,-0.0133,-0.1294,132,-0.2326,-0.1538,128,-0.0588,-0.8072,1562,-0.0446,0.0633,220.6145206,0.04,0.2409,1785.5,-0.0003,-0.0565,689677.7262,0.0438,0.3171,2100,-0.0246,-0.4317,2.903345725,-0.253,2.2434
202105,12091,"okaloosa, fl",405000,-0.0764,0.0387,533,0.025,-0.595,30,-0.2,-0.565217391,436,0.0583,0.0283,56,0.2727,-0.0667,124,0.1923,-0.5231,4,0,0.3333,227.7195282,-0.0852,0.0374,1852,-0.0204,-0.0258,718678.0812,-0.0561,0.1973,537,0.0248,-0.5929,0.00750469,-0.0002,0.0052
202105,12081,"manatee, fl",385000,-0.0433,0.1327,518,0.036,-0.7945,37,0.193548387,-0.55952381,600,0.087,-0.0625,172,1.5294,0.5357,136,0.1724,-0.7964,1635,-0.0763,0.4837,212.1276968,0.0048,0.2022,1786,-0.016,-0.063,660745.8463,-0.0475,0.3092,2153,-0.0515,-0.4057,3.156370656,-0.3836,2.7192
202105,12023,"columbia, fl",299900,0.047,0.2762,94,0.2368,-0.3733,43,-0.044444444,-0.448717949,64,0.6,0.1429,4,,,16,3,-0.2,125,-0.031,0.3021,144.4662096,0.023,0.2339,2000,0.1364,0.1038,356444.8696,0.0267,0.3431,219,0.0683,-0.1098,1.329787234,-0.3676,0.6898
202105,12099,"palm beach, fl",405000,0.0411,0.0438,4566,-0.1329,-0.6333,47,-0.104761905,-0.489130435,2908,-0.0497,-0.0095,240,-0.1781,0.4286,936,-0.1069,-0.593,7817,-0.0185,0.9987,245.4991817,0.0328,0.1561,1549,0.0399,-0.0973,1487235.322,0.0357,0.3021,12383,-0.064,-0.2433,1.712001752,0.1997,1.3979
202105,12113,"santa rosa, fl",407000,0.0765,0.2605,364,0.052,-0.6282,17,-0.105263158,-0.73015873,404,-0.0288,0.1348,76,-0.1739,0.0556,84,0.2353,-0.625,2,1,1,179.8145738,0.0125,0.2313,2140,-0.0067,0.0123,626551.3707,0.0381,0.4108,366,0.0548,-0.6265,0.005494505,0.0026,0.0045
202105,12017,"citrus, fl",259000,-0.0038,0.1511,350,-0.0278,-0.6281,45,0.011235955,-0.488636364,272,0.0462,0,28,0.75,0.75,60,0.0714,-0.6591,733,-0.0662,0.3279,151.4767932,0.0294,0.2132,1656,-0.0327,-0.0966,398409.7202,-0.0386,0.3214,1083,-0.0541,-0.2746,2.094285714,-0.0863,1.5077
202105,12019,"clay, fl",315000,-0.044,0.1979,234,0.1584,-0.7023,39,0.098591549,-0.264150943,268,0.2642,0.0152,56,-0.125,-0.44,48,1,-0.8209,767,-0.0204,0.0712,161.6044341,0.0046,0.2176,1951,-0.0059,-0.0176,401682.4722,-0.0244,0.265,1001,0.0162,-0.3336,3.277777778,-0.5985,2.3668
202105,12085,"martin, fl",469900,0.0865,0.1896,476,-0.0846,-0.7062,44,-0.063829787,-0.52173913,364,0.0225,0.0581,20,0,-0.375,124,0.24,-0.631,855,-0.0552,0.6667,254.5918367,0.0357,0.2478,1844,0.0296,-0.032,1011191.578,-0.122,0.2785,1331,-0.066,-0.376,1.796218487,0.0558,1.4796
202105,12069,"lake, fl",324900,-0.004,0.1625,490,-0.0789,-0.6996,40,0.012658228,-0.436619718,480,0.0526,-0.0698,72,0,-0.0526,112,-0.2,-0.7383,1208,-0.0289,0.2153,172.7861771,-0.0003,0.1875,1881,-0.0198,-0.0279,452201.8646,-0.0302,0.2558,1698,-0.0439,-0.3531,2.465306122,0.127,1.8559
202105,12057,"hillsborough, fl",354777,-0.0027,0.1906,1381,0.0639,-0.6998,35,0.09375,-0.453125,1824,0.1287,-0.0751,216,0.4595,-0.3721,328,0.0123,-0.8111,4465,-0.0143,0.1176,196.1096939,0.0103,0.2744,1810,-0.0041,-0.0812,572610.1457,-0.0935,0.3147,5846,0.0031,-0.3198,3.233164374,-0.2568,2.3647
202105,12119,"sumter, fl",329900,0.0014,0.1,183,-0.1757,-0.6139,43,-0.054945055,-0.338461538,140,-0.1026,-0.1463,28,1.3333,0,40,-0.4444,-0.6429,413,0.0299,0.9299,194.4084279,-0.0116,0.0509,1688,-0.0149,-0.0186,417621.5502,0.0829,0.1973,596,-0.0433,-0.1337,2.256830601,0.4505,1.8054
202105,12089,"nassau, fl",519000,-0.0554,0.2975,269,0.0591,-0.7171,42,-0.076923077,-0.447368421,212,0.325,-0.2535,40,-0.1667,1,40,-0.1667,-0.8,746,0.0859,0.6993,228.3819629,-0.0464,0.2173,2213,-0.0651,0.036,815821.4765,-0.0561,0.4833,1015,0.0786,-0.2698,2.773234201,0.0685,2.3116
202105,12127,"volusia, fl",339000,0.0121,0.1895,1393,-0.0121,-0.6934,36,-0.13253012,-0.538461538,1116,0.0941,-0.1171,164,0,0.7826,372,0.2568,-0.6618,1356,-0.03,0.1989,197.7961433,0.0271,0.1889,1700,-0.0233,0.0167,506540.3774,-0.0173,0.3153,2749,-0.021,-0.5155,0.973438622,-0.0181,0.7245
202105,12101,"pasco, fl",275000,0.0189,0.1004,518,0.0486,-0.7433,33,0.118644068,-0.476190476,752,0.1124,-0.0739,60,0.3636,-0.3478,104,-0.1034,-0.8462,1932,0.0185,0.1738,162.262533,0.0135,0.1962,1640,-0.0024,-0.0703,374926.9892,-0.004,0.2634,2450,0.0247,-0.3313,3.72972973,-0.1104,2.9141
202105,12015,"charlotte, fl",325000,-0.0075,0.1649,538,0.0366,-0.7335,44,-0.011235955,-0.469879518,448,0.1789,0.0667,80,-0.0909,0.8182,100,0.3889,-0.7368,1370,-0.0927,0.8716,192.6124197,-0.0087,0.201,1680,0.006,-0.0361,458634.3213,-0.0306,0.2993,1908,-0.0596,-0.3064,2.546468401,-0.363,2.1839
202105,12105,"polk, fl",275000,-0.0084,0.1657,812,-0.138,-0.7233,43,0.011764706,-0.394366197,768,0.0159,-0.1467,128,-0.3043,-0.0588,164,-0.1277,-0.7819,2395,-0.0706,0.2988,154.3132716,0.015,0.1959,1788,-0.02,-0.0309,349634.0463,0.0005,0.2506,3207,-0.0887,-0.3289,2.949507389,0.2138,2.3212
202105,12053,"hernando, fl",292000,0.0142,0.2751,313,0.0097,-0.6876,33,0.178571429,-0.507462687,384,0.0213,0.0667,28,0.1667,0,60,0.25,-0.7581,964,-0.0321,0.1328,156.4303178,0.0452,0.2805,1820,-0.0226,-0.0162,401487.2692,-0.0019,0.3424,1277,-0.0222,-0.3108,3.079872204,-0.133,2.2306
202105,12021,"collier, fl",649000,0.0237,0.3111,1391,-0.1408,-0.7694,44,0.157894737,-0.576923077,1100,-0.0772,0.0073,148,-0.1778,1.0556,220,-0.2466,-0.7718,3791,-0.1063,1.7411,358.608894,0.0136,0.4206,1902,0.0136,-0.0119,1451667.054,0.0132,0.4291,5182,-0.1159,-0.3012,2.725377426,0.1052,2.4961
202105,12115,"sarasota, fl",449900,-0.0836,0.1839,869,-0.1319,-0.7845,44,0.113924051,-0.52688172,812,-0.0469,-0.0469,136,0.1333,-0.1905,172,-0.14,-0.8097,2768,-0.0582,0.6961,260.6910039,-0.0561,0.267,1736,-0.0173,-0.0108,1010975.479,-0.0341,0.442,3637,-0.0769,-0.3579,3.185270426,0.2492,2.7805
202105,12009,"brevard, fl",345000,0.0088,0.1542,882,-0.02,-0.7074,39,-0.012658228,-0.409090909,892,0.0878,-0.108,168,0.5556,1.2105,228,0.1633,-0.7349,2693,-0.007,0.399,195.1394422,0.0243,0.1967,1793,-0.024,-0.0319,479281.5502,-0.0185,0.1789,3575,-0.0102,-0.2762,3.053287982,0.04,2.4146
202105,12005,"bay, fl",345000,0.047,0.0952,701,-0.025,-0.7193,30,-0.318181818,-0.642857143,484,0.0083,-0.0242,140,0.25,0.75,152,-0.0732,-0.7185,431,-0.061,0.9071,220.0414293,0.1382,0.0781,1654,0.0049,0.1027,579351.1966,0.0224,0.4221,1132,-0.039,-0.5843,0.614835949,-0.0236,0.5243
202105,12117,"seminole, fl",350000,0.0294,0.0703,464,0.0995,-0.5919,34,0.03030303,-0.403508772,508,0.0855,-0.0451,36,0.2857,0.125,116,-0.0938,-0.7157,1051,0.0029,0.2786,184.3969015,0.0212,0.1268,1893,0.0401,-0.0444,476299.1058,0.001,0.1405,1515,0.0306,-0.2266,2.265086207,-0.2183,1.5421
202105,12086,"miami-dade, fl",499000,0.001,0.0731,11509,-0.0788,-0.4211,81,-0.068965517,-0.341463415,4076,0.0356,0.2769,820,0.213,1.8472,1072,-0.1067,-0.5306,8604,-0.0014,1.1586,399.95,0.0051,0.2246,1232,0.0037,-0.0617,1270468.777,0.0293,0.1754,20113,-0.0472,-0.1573,0.747588844,0.0579,0.5471
202105,12097,"osceola, fl",320000,-0.0288,0.0847,713,-0.0378,-0.6597,44,-0.221238938,-0.405405405,652,0.2538,0.0867,104,-0.1875,0.625,88,-0.12,-0.8308,1626,-0.0491,0.5802,173.0994152,0.0217,0.1684,1797,-0.0292,-0.0887,439669.5113,-0.0227,0.1734,2339,-0.0457,-0.2513,2.280504909,-0.0272,1.7893
202105,12055,"highlands, fl",225000,0.0115,0.2162,207,-0.0461,-0.5678,48,0.066666667,-0.4,136,-0.1282,0.0303,12,0,0.5,44,0.2222,-0.6667,415,-0.0189,0.572,131.095679,0.0208,0.1597,1551,-0.0118,-0.0184,318114.8919,0.003,0.3801,622,-0.0281,-0.1629,2.004830918,0.0555,1.4537
202105,12103,"pinellas, fl",350000,0.0029,0.1115,1417,-0.0049,-0.6678,34,0.014925373,-0.521126761,1524,0.0642,0.098,96,-0.3333,0.3333,504,0.115,-0.6471,3169,-0.061,0.3199,240.6862745,0.0339,0.167,1400,0.0007,-0.021,588509.6779,-0.0165,0.1773,4586,-0.0444,-0.3121,2.236414961,-0.1337,1.6736
202105,12083,"marion, fl",224900,-0.0004,0.0971,1868,-0.0137,-0.3877,456,0.074204947,3.956521739,484,-0.097,0.0254,136,0.7895,1.2667,120,-0.0625,-0.6512,2682,-0.0346,0.3166,125.9515571,0.0134,0.0656,1785,-0.0138,0.0218,332311.9631,0.0038,0.1932,4550,-0.0261,-0.1057,1.435760171,-0.031,0.7681
202105,12109,"st. johns, fl",474900,0.0672,0.2208,686,-0.0297,-0.7853,36,0.090909091,-0.538461538,780,0.1017,-0.1595,84,-0.4167,-0.5,160,0.3793,-0.7938,2432,0.0407,0.4642,230.0260696,0.024,0.2687,2042,0.0241,-0.0422,726031.2933,-0.0327,0.3545,3118,0.0243,-0.3579,3.545189504,0.2397,3.0253
202105,12031,"duval, fl",270000,0.0019,0.1255,1216,0.0648,-0.6171,39,0.164179104,-0.338983051,1308,0.0514,0.09,132,-0.25,-0.3529,392,0.2895,-0.6216,3597,0.0257,0.3808,161.5698267,0.0197,0.1851,1596,-0.0121,-0.0678,413690.512,-0.0237,0.1805,4813,0.0353,-0.1674,2.958059211,-0.1129,2.1378
202105,12111,"st. lucie, fl",299900,0.0359,0.1253,654,-0.034,-0.6932,46,0.045454545,-0.465116279,560,-0.0141,-0.0141,100,-0.0741,0.6667,104,0.0833,-0.7739,1521,-0.0663,0.3284,173.2101617,0.0384,0.1621,1857,0.0254,0.034,430109.4027,0.0664,0.2948,2175,-0.0568,-0.3363,2.325688073,-0.0805,1.7886
202105,12001,"alachua, fl",298900,-0.0094,0.0132,436,0.0583,-0.5079,42,0.024390244,-0.4,388,0.3108,0.3857,60,-0.0625,-0.0625,76,0.0556,-0.6885,991,0.0576,0.4239,164.0625,0.0079,0.0947,1772,-0.0175,-0.0737,404108.7907,-0.0418,0.1468,1427,0.0578,-0.098,2.27293578,-0.0013,1.4874
202105,12033,"escambia, fl",285000,-0.1337,0.0556,492,0.1131,-0.5611,21,-0.3,-0.681818182,520,0.4943,0.2037,56,-0.2632,-0.6744,132,0.375,-0.56,24,-0.2,0.2632,160.3412969,-0.0319,0.1998,1720,-0.0523,-0.0733,466708.2217,-0.1192,0.1877,516,0.0932,-0.5474,0.048780488,-0.0191,0.0318
202105,12107,"putnam, fl",225000,0.0369,0.0004,135,0.08,-0.4027,47,-0.020833333,-0.591304348,80,0.25,0.5385,8,1,,32,1,-0.2,153,0.319,0.2541,145.2442159,0.0004,0.2006,1665,-0.0077,-0.0101,359909.0417,-0.0577,-0.0459,288,0.195,-0.1724,1.133333333,0.2053,0.5935
202105,12071,"lee, fl",375000,-0.0024,0.1364,1705,-0.1432,-0.7752,42,0.05,-0.543478261,1580,-0.0413,-0.0199,184,-0.2698,0.3143,348,-0.13,-0.7649,5133,-0.0683,1.0035,213.8333333,0.0084,0.2035,1720,0.0015,-0.0412,719584.4998,-0.0272,0.2818,6838,-0.0881,-0.326,3.010557185,0.2422,2.6727
202105,12061,"indian river, fl",395000,0.0679,0.2154,454,-0.2077,-0.7663,50,0.136363636,-0.468085106,320,-0.1579,-0.2593,24,-0.6667,0,88,-0.3125,-0.7067,1183,-0.0779,0.9651,207.9619727,0.0423,0.2221,1855,0.0195,-0.0237,836092.2116,0.0355,0.343,1637,-0.118,-0.3568,2.605726872,0.3666,2.2959
202105,12131,"walton, fl",889900,0.0507,0.3926,493,0.0671,-0.7368,22,-0.278688525,-0.765957447,412,0.051,-0.019,56,0.4,-0.2222,112,1,-0.6056,5,-0.375,-0.1667,490.1853871,0.1229,0.4465,2130,-0.0427,0.039,1642998.711,-0.0035,0.5109,498,0.0596,-0.735,0.010141988,-0.0072,0.0069
202105,12035,"flagler, fl",369900,-0.0479,0.2332,329,0.093,-0.7717,30,0.034482759,-0.620253165,352,0.1892,-0.0928,40,-0.0909,0.1111,80,0.1765,-0.7619,919,0.0132,0.8717,192.6107383,-0.0801,0.1742,1962,-0.0253,0.0056,522243.3478,-0.1051,0.2012,1248,0.0331,-0.354,2.79331307,-0.22,2.4526
202105,12095,"orange, fl",349900,0.0445,0.0142,1710,-0.0201,-0.5873,38,-0.05,-0.424242424,1632,0.0737,0.0277,120,-0.0625,-0.1176,372,-0.0313,-0.69,3287,-0.0232,0.3622,195.262484,0.0155,0.1633,1683,0.0151,-0.1614,551680.2521,-0.0237,0.097,4997,-0.0221,-0.2378,1.922222222,-0.0061,1.3398
202105,12011,"broward, fl",329900,0.0557,0.0309,6381,-0.0943,-0.505,60,-0.083969466,-0.347826087,3472,0.0188,0.1361,360,-0.1964,1,968,-0.0692,-0.5425,8263,-0.0241,0.7971,238.8982574,0.0249,0.1339,1200,0.0165,-0.0734,698249.6716,0.0353,0.1563,14644,-0.056,-0.1627,1.294938097,0.0931,0.9383
202105,12087,"monroe, fl",995000,0.0763,0.2453,553,-0.1166,-0.6829,62,-0.03875969,-0.491803279,224,-0.082,0.0566,16,0.3333,0,76,-0.1739,-0.5778,674,-0.1326,1.6853,644.4053896,0.0123,0.2087,1600,0.0537,0.0582,2298199.442,0.0174,0.4861,1227,-0.1254,-0.385,1.21880651,-0.0224,1.0749
202105,12073,"leon, fl",259900,-0.0174,0.0396,1076,0.0528,-0.085,36,0.014084507,-0.294117647,540,0.1066,0.2617,32,-0.5,1.6667,80,0.1111,-0.4595,135,0.0305,0.2981,158.8877855,0.0067,0.0962,1619,-0.02,-0.0543,299698.3769,-0.002,-0.0118,1211,0.0503,-0.0539,0.125464684,-0.0027,0.037
202104,12083,"marion, fl",225000,0.006,0.1222,1894,-0.0217,-0.401,424.5,0.070617907,6.016528926,536,0.1074,0.1074,76,0.5833,-0.24,128,-0.1111,-0.5152,2778,0.0113,0.4152,124.2901717,0.0154,0.0566,1810,0.0132,0.0343,331055.7889,0.0215,0.1961,4672,-0.0023,-0.0884,1.466737064,0.0478,0.8459
202104,12069,"lake, fl",326200,0.0194,0.1625,532,-0.0634,-0.6896,39.5,-0.081395349,-0.352459016,456,0.0459,-0.0656,72,0.2,0.2,140,0,-0.5882,1244,-0.0633,0.4282,172.8369058,0.008,0.1911,1919,0.0079,-0.0224,466276.391,-0.0013,0.309,1776,-0.0633,-0.313,2.338345865,0.0003,1.8302
202104,12113,"santa rosa, fl",378075,-0.0022,0.2022,346,0.2226,-0.6667,19,-0.464788732,-0.663716814,416,0.5758,0.1183,92,0.5333,-0.2333,68,0.3077,-0.5952,1,,,177.5925025,0.0623,0.2171,2154.5,-0.0616,0.0351,603576.2259,-0.0322,0.4194,347,0.2261,-0.6657,0.002890173,0.0029,0.0029
202104,12089,"nassau, fl",549450,0.0421,0.3871,254,-0.0696,-0.7379,45.5,-0.099009901,-0.294573643,160,0.0256,-0.1667,48,-0.4783,2,48,0.0909,-0.6842,687,0.0163,0.5866,239.5029587,0.0156,0.3237,2367,0.0032,0.1027,864266.3138,0.0383,0.6357,941,-0.0084,-0.3288,2.704724409,0.2285,2.2579
202104,12099,"palm beach, fl",389000,0.0556,0.0052,5266,-0.0978,-0.5887,52.5,-0.078947368,-0.335443038,3060,0.0146,0.6071,292,-0.0395,1.7037,1048,-0.1438,-0.4086,7964,0.0076,0.9995,237.6952523,0.0279,0.1262,1489.5,0.0153,-0.133,1436009.239,-0.0271,0.2656,13230,-0.0372,-0.2118,1.512343335,0.1582,1.2012
202104,12081,"manatee, fl",402425,0.0086,0.1871,500,-0.1182,-0.8159,31,0.050847458,-0.572413793,552,-0.0282,0.1405,68,0.2143,0.3077,116,-0.2162,-0.8027,1770,-0.0862,0.8342,211.1121253,0.0173,0.2049,1815,-0.0348,-0.0557,693708.5816,-0.0202,0.3942,2270,-0.0935,-0.3833,3.54,0.1238,3.1847
202104,12103,"pinellas, fl",349000,0.0387,0.1177,1424,-0.065,-0.6801,33.5,0.030769231,-0.43697479,1432,0.0287,0.2474,144,0.44,2.6,452,-0.0424,-0.6103,3375,-0.0079,0.6156,232.8044935,0.0008,0.1354,1399,0.023,-0.0182,598355.6217,-0.0001,0.2137,4799,-0.0256,-0.2662,2.37008427,0.1363,1.9008
202104,12073,"leon, fl",264500,0.0212,0.0582,1022,0.0747,-0.1302,35.5,-0.013888889,-0.202247191,488,0.1091,0.2323,64,1.6667,1.6667,72,0,-0.5,131,0,0.2718,157.8342355,0.0166,0.1076,1652,0.0076,-0.0325,300294.7315,0.0056,0.0058,1153,0.0656,-0.0978,0.128180039,-0.0096,0.0405
202104,12091,"okaloosa, fl",438500,-0.0201,0.1069,520,-0.028,-0.6174,37.5,-0.409448819,-0.353448276,412,-0.0096,0.0619,44,0.375,0.8333,104,0.3,-0.4222,4,-0.5,0,248.9260852,-0.1515,0.1193,1890.5,-0.0084,-0.0045,761366.7523,-0.024,0.2563,524,-0.035,-0.6156,0.007692308,-0.0073,0.0047
202104,12117,"seminole, fl",339995,-0.023,0.0413,422,-0.0643,-0.6301,33,-0.029411765,-0.319587629,468,0.0354,0.0446,28,-0.4615,0,128,0.0323,-0.5733,1048,0.0565,0.4086,180.5618215,0.0134,0.126,1820,-0.0419,-0.087,475818.4589,-0.0941,0.1491,1470,0.0187,-0.2202,2.483412322,0.2839,1.8314
202104,12015,"charlotte, fl",327450,0.033,0.1751,519,-0.1364,-0.756,44.5,-0.011111111,-0.377622378,380,-0.0404,-0.24,88,0,2.6667,72,-0.4,-0.7805,1510,-0.0633,1.2076,194.2997725,0.0335,0.2198,1670,0.0036,-0.0476,473119.9566,0.0155,0.3552,2029,-0.0831,-0.2782,2.909441233,0.2272,2.5879
202104,12131,"walton, fl",846950,0.0661,0.3162,462,-0.0314,-0.7497,30.5,-0.322222222,-0.668478261,392,0.1395,0.6066,40,-0.3333,0,56,0.0769,-0.72,8,0,7,436.5359934,0.0665,0.2884,2225,0.0192,0.0593,1648810.832,0.0299,0.5275,470,-0.0309,-0.7455,0.017316017,0.0005,0.0168
202104,12085,"martin, fl",432500,0.0409,0.0949,520,-0.0861,-0.6992,47,0,-0.393548387,356,0.0723,0.3088,20,-0.375,0,100,-0.2424,-0.537,905,-0.029,0.8815,245.8243653,0.0363,0.2066,1791,-0.0039,-0.0596,1151698.812,-0.0363,0.4801,1425,-0.0506,-0.3552,1.740384615,0.1024,1.4622
202104,12086,"miami-dade, fl",498500,0.0185,0.0686,12493,-0.0701,-0.3814,87,-0.15942029,-0.280991736,3936,-0.0296,0.8189,676,-0.0343,3.3333,1200,-0.0826,-0.2556,8616,0.0574,1.0216,397.9347196,0.01,0.2222,1227.5,0.0103,-0.0701,1234291.502,0.0352,0.151,21109,-0.022,-0.1369,0.689666213,0.0832,0.4786
202104,12009,"brevard, fl",342000,0.0075,0.1597,900,-0.0816,-0.7172,39.5,-0.05952381,-0.288288288,820,0.0904,-0.0889,108,-0.3721,0.5,196,0.0652,-0.7322,2712,-0.0273,0.5713,190.5031041,0.0232,0.179,1837,-0.0262,-0.0049,488308.7962,-0.02,0.2049,3612,-0.0414,-0.2641,3.013333333,0.1684,2.4709
202104,12031,"duval, fl",269500,0.0232,0.1255,1142,0.0035,-0.6576,33.5,-0.028985507,-0.336633663,1244,0.254,-0.0716,176,0.1282,1.4444,304,-0.1648,-0.7043,3507,0.0535,0.4268,158.4463152,-0.0112,0.1694,1615.5,0.0205,-0.0525,423712.4703,-0.011,0.2261,4649,0.0407,-0.1975,3.070928196,0.1456,2.3339
202104,12035,"flagler, fl",388500,0.0251,0.2952,301,-0.0195,-0.8017,29,-0.079365079,-0.602739726,296,0.1212,0.1746,44,-0.3529,0.5714,68,0.4167,-0.7018,907,-0.0572,1.0567,209.3739149,0.0042,0.2749,2013,-0.0069,0.0281,583591.5863,-0.0035,0.3376,1208,-0.0481,-0.3834,3.013289037,-0.1203,2.7228
