state,county,year,totalpopulation,unincorporatedpop,incorporatedpop,average_yearly_wage,lowtiermedianhomevalue,hightiermedianhomevalue,singlefamilymedianhomevalue,value_inches,murder,rape,robbery,aggravated_assault,burglary,larceny,motor_vehicle_theft,index_per_100k,employment,unemployment,labor_force,unemployment_rate
Florida,Gilchrist,2019,17766,14867,2899,34778,92142,267779,174032,58.04,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7043,260,7303,0.036
Florida,Gilchrist,2020,18269,15104,3165,41772,95191,278125,179166,58.4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6683,345,7028,0.049
Florida,Glades,2001,10612,8952,1660,24048,34130,132785,68927,54.28,0,3,3,32,87,177,24,3072,4072,257,4329,0.059
Florida,Glades,2002,10664,9001,1663,22633,37853,143554,75891,56,0,3,4,23,115,150,24,2991,4290,276,4566,0.06
Florida,Glades,2003,10729,9053,1676,23208,42355,157077,83496,49.52,0,2,3,26,105,140,11,2675,4245,254,4499,0.056
Florida,Glades,2004,10733,9083,1650,24976,50030,183575,96986,50.67,1,3,2,37,76,134,20,2544,4249,250,4499,0.056
Florida,Glades,2005,10729,9074,1655,28835,62727,229116,121835,55.82,1,1,11,31,93,147,28,2908,4085,210,4295,0.049
Florida,Glades,2006,10796,9170,1626,31221,73254,262380,141652,39.34,1,7,8,45,87,171,30,3233,4509,182,4691,0.039
Florida,Glades,2007,11055,9419,1636,32780,71985,255020,138237,37.36,0,1,7,36,115,179,30,3329,4559,230,4789,0.048
Florida,Glades,2008,11323,9668,1655,34245,60766,214555,116729,58.01,0,6,3,43,123,170,37,3374,4345,330,4675,0.071
Florida,Glades,2009,11311,9656,1655,36137,51432,182275,99014,48.16,0,3,3,25,85,123,9,2193,4394,449,4843,0.093
Florida,Glades,2010,12884,11204,1680,36194,47657,167523,91479,50.23,1,4,1,33,107,120,18,2630,4993,505,5498,0.092
Florida,Glades,2011,12812,11175,1637,37164,44873,156524,85785,46.06,1,1,6,31,77,172,21,2412,4761,500,5261,0.095
Florida,Glades,2012,12671,11005,1666,35408,45261,156662,86064,50.7,0,4,1,28,72,111,11,1791,5213,450,5663,0.079
Florida,Glades,2013,12658,10967,1691,35764,48988,168571,92620,53.71,0,3,1,33,50,105,4,1548,5032,423,5455,0.078
Florida,Glades,2014,12852,11187,1665,37067,53358,182749,100585,51.63,0,0,3,31,39,80,11,1276,4527,388,4915,0.079
Florida,Glades,2015,12853,11205,1648,38755,57617,194639,107141,51.47,1,1,1,26,74,106,17,1758,4388,341,4729,0.072
Florida,Glades,2016,13047,11375,1672,39552,60896,204330,112462,57.17,0,2,2,25,33,85,10,1203,4436,298,4734,0.063
Florida,Glades,2017,13087,11340,1747,41206,64290,214596,118881,52.69,0,1,0,30,45,116,17,1597,4679,268,4947,0.054
Florida,Glades,2018,13002,11262,1740,42009,67617,226258,125657,45.35,0,2,1,23,33,84,9,1169,5014,210,5224,0.04
Florida,Glades,2019,13121,11362,1759,43901,70557,235349,130889,52.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5128,222,5350,0.041
Florida,Glades,2020,13609,11831,1778,46277,73685,243350,136068,51.95,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4903,289,5192,0.056
Florida,Gulf,2001,14952,9595,5357,25735,41788,236790,96365,50.4,0,6,1,48,68,125,21,1799,5025,317,5342,0.059
Florida,Gulf,2002,15202,9829,5373,25737,49186,268740,112533,62.18,0,2,5,61,56,131,15,1776,5194,308,5502,0.056
Florida,Gulf,2003,15615,10257,5358,26188,56066,304495,127856,70.24,0,2,6,59,55,154,15,1864,5561,281,5842,0.048
Florida,Gulf,2004,16171,10782,5389,27664,68623,371995,155427,50.72,0,4,1,52,88,139,19,1874,5728,236,5964,0.04
Florida,Gulf,2005,16479,11044,5435,28999,88338,476112,199731,59.21,1,6,5,96,82,138,13,2069,6110,211,6321,0.033
Florida,Gulf,2006,16509,10769,5740,29949,103226,548183,233136,45.97,0,3,2,94,73,165,14,2126,6221,198,6419,0.031
Florida,Gulf,2007,16815,11286,5529,30835,99077,525396,224020,38.53,0,5,3,97,120,173,14,2450,6027,242,6269,0.039
Florida,Gulf,2008,16923,11444,5479,32145,82979,438701,187620,51.61,0,3,2,69,59,149,14,1749,5957,411,6368,0.065
Florida,Gulf,2009,16798,11322,5476,32092,69789,366467,157751,65.43,1,3,1,71,47,114,10,1470,5753,608,6361,0.096
Florida,Gulf,2010,15863,10437,5426,32220,64508,333429,145286,50.56,1,0,4,42,53,90,5,1170,5564,616,6180,0.1
Florida,Gulf,2011,15789,10360,5429,32590,60797,309916,136790,42.27,1,0,1,56,74,119,4,1615,5606,597,6203,0.096
Florida,Gulf,2012,15907,10458,5449,33159,61682,310051,138386,55.06,1,4,5,58,125,134,8,2104,5546,504,6050,0.083
Florida,Gulf,2013,16106,10623,5483,33292,66673,332256,149603,68.21,0,5,0,80,155,176,20,2707,5712,433,6145,0.07
Florida,Gulf,2014,16543,10888,5655,34181,71228,350702,159318,64.4,1,3,1,55,83,183,10,2031,5732,382,6114,0.062
Florida,Gulf,2015,16346,10695,5651,34912,75313,370982,168498,55.72,1,5,3,63,95,145,8,1958,5699,320,6019,0.053
Florida,Gulf,2016,16628,10956,5672,34341,79778,392459,178299,56.16,0,3,3,54,81,123,5,1618,5704,281,5985,0.047
Florida,Gulf,2017,16297,10690,5607,35146,85229,420223,190897,56.32,0,2,3,39,101,122,10,1700,5770,237,6007,0.039
Florida,Gulf,2018,16499,10747,5752,36906,90589,447906,203035,65.6,0,2,0,43,50,85,8,1140,5720,273,5993,0.046
Florida,Gulf,2019,13082,7652,5430,39193,93142,461016,208579,48.12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4943,258,5201,0.05
Florida,Gulf,2020,14724,8991,5733,42426,97029,480464,217447,53.54,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4724,298,5022,0.059
Florida,Hamilton,2001,13731,10328,3403,31378,19158,87132,44681,42.72,2,7,10,64,109,180,27,2906,4052,341,4393,0.078
Florida,Hamilton,2002,13925,10515,3410,30331,21456,93735,49478,48.8,2,8,12,82,165,240,33,3892,4091,273,4364,0.063
Florida,Hamilton,2003,14025,10635,3390,31990,24104,103400,54911,60.38,1,5,11,67,147,219,49,3558,4266,251,4517,0.056
Florida,Hamilton,2004,14303,10988,3315,34585,29575,121914,64574,61.23,0,1,14,59,106,229,43,3160,4333,225,4558,0.049
Florida,Hamilton,2005,14315,10975,3340,35951,37219,151916,79599,57.81,1,4,6,47,72,127,25,1970,4429,187,4616,0.041
Florida,Hamilton,2006,14517,11233,3284,36516,43262,173554,91396,39.9,0,1,11,46,75,174,13,2204,4463,178,4641,0.038
Florida,Hamilton,2007,14705,11436,3269,35608,41983,166847,87940,40.22,0,4,6,38,109,134,11,2054,4411,216,4627,0.047
Florida,Hamilton,2008,14779,11494,3285,36688,36172,141139,74908,48.99,1,7,16,63,142,271,30,3586,4441,350,4791,0.073
Florida,Hamilton,2009,14783,11504,3279,41653,30173,117954,63586,52.09,1,10,9,50,111,189,18,2625,4306,542,4848,0.112
Florida,Hamilton,2010,14799,8598,6201,39128,28268,109213,57824,47.1,1,4,15,50,118,187,15,2655,4238,528,4766,0.111
Florida,Hamilton,2011,14744,10208,4536,39119,26840,102860,55117,45.89,0,1,9,43,145,169,24,2652,4364,505,4869,0.104
Florida,Hamilton,2012,14836,10190,4646,40287,27015,103359,55619,60.44,0,0,5,37,148,178,11,2555,4673,469,5142,0.091
Florida,Hamilton,2013,14507,9863,4644,40587,29615,113484,61141,58.29,1,6,8,45,162,155,29,2799,4211,414,4625,0.09
Florida,Hamilton,2014,14351,9645,4706,41824,32307,124414,67218,69.17,1,9,6,35,183,209,15,3191,4241,361,4602,0.078
Florida,Hamilton,2015,14630,9913,4717,39651,35973,137976,75314,51.6,5,4,10,42,125,217,15,2857,4243,297,4540,0.065
Florida,Hamilton,2016,14665,9963,4702,38215,41532,154111,84156,47.61,0,3,1,32,101,155,19,2121,4406,267,4673,0.057
Florida,Hamilton,2017,14663,9983,4680,42886,43359,159279,89450,49.89,2,8,11,57,100,200,29,2776,4098,211,4309,0.049
Florida,Hamilton,2018,14621,10158,4463,45410,44345,165653,92377,64.79,1,3,7,39,75,202,20,2373,4182,186,4368,0.043
Florida,Hamilton,2019,14600,10054,4546,44614,46121,174027,96153,40.31,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4120,187,4307,0.043
Florida,Hamilton,2020,14570,10235,4335,50848,48330,181336,99904,62.12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3880,319,4199,0.076
Florida,Hardee,2001,26921,18015,8906,23461,26877,121738,59268,53.85,1,8,28,111,363,497,67,3993,10010,768,10778,0.071
Florida,Hardee,2002,27437,18444,8993,24389,29874,132285,64447,60.87,1,8,37,105,334,513,65,3874,10184,813,10997,0.074
Florida,Hardee,2003,27400,18419,8981,24761,32748,142479,69609,58.46,0,6,25,136,245,542,64,3715,10364,751,11115,0.068
Florida,Hardee,2004,27787,18648,9139,25940,38778,165297,80486,57.55,0,10,19,134,244,578,63,3772,10245,689,10934,0.063
Florida,Hardee,2005,27333,18626,8707,26413,47691,202005,98132,58.92,2,16,13,160,175,514,54,3417,10834,544,11378,0.048
Florida,Hardee,2006,27186,18097,9089,26632,54988,229402,112300,42.19,0,8,17,119,166,520,56,3259,11506,476,11982,0.04
Florida,Hardee,2007,27520,18383,9137,27305,53675,221482,109202,39.48,3,13,27,90,259,622,81,3979,11313,545,11858,0.046
Florida,Hardee,2008,27909,18620,9289,28463,45914,187884,93300,49.63,0,9,25,56,215,571,84,3440,10952,806,11758,0.069
Florida,Hardee,2009,28333,18996,9337,28118,39189,160840,79367,52.14,0,12,18,47,253,509,44,3117,10701,1261,11962,0.105
Florida,Hardee,2010,27731,17973,9758,27770,37035,149661,74595,53.86,1,16,23,53,335,450,38,3229,10359,1305,11664,0.112
Florida,Hardee,2011,27653,17964,9689,28940,36075,142661,72447,48.85,4,12,13,50,297,467,32,3164,10658,1193,11851,0.101
Florida,Hardee,2012,27762,17950,9812,29821,35921,141897,71729,51.6,1,9,12,50,229,471,36,2910,10690,1079,11769,0.092
Florida,Hardee,2013,27682,17941,9741,29632,38917,153769,77412,54.47,1,10,6,55,209,444,34,2742,10080,948,11028,0.086
Florida,Hardee,2014,27712,17899,9813,30806,43307,171081,86359,56.38,0,11,7,47,178,457,27,2623,9516,816,10332,0.079
Florida,Hardee,2015,27645,17947,9698,31846,47837,187241,94433,58.37,0,12,4,54,154,273,32,1914,9416,715,10131,0.071
Florida,Hardee,2016,27637,17803,9834,33283,52415,203507,103043,55.32,0,11,11,59,158,336,27,2178,8664,623,9287,0.067
Florida,Hardee,2017,27426,17566,9860,34226,55591,218631,109193,59.92,0,7,5,60,154,285,32,1980,8427,531,8958,0.059
Florida,Hardee,2018,27296,17498,9798,34934,58881,232092,115826,55.85,1,8,7,51,168,313,48,2184,8334,468,8802,0.053
Florida,Hardee,2019,27385,17455,9930,35948,60498,239002,119012,51.58,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7932,446,8378,0.053
Florida,Hardee,2020,27443,17500,9943,37761,62471,245240,123034,51.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7915,551,8466,0.065
Florida,Hendry,2001,36302,25542,10760,23189,39250,122152,72458,56.86,1,24,69,204,366,815,172,4548,15770,1331,17101,0.078
Florida,Hendry,2002,36154,25368,10786,24133,43339,133758,79687,56.73,3,15,72,188,437,883,107,4716,15828,1490,17318,0.086
Florida,Hendry,2003,36511,25600,10911,24916,47705,146586,87253,50.41,9,14,56,191,310,844,103,4182,15696,1480,17176,0.086
Florida,Hendry,2004,37394,26297,11097,26487,55447,171946,101018,49.78,2,15,63,206,336,802,106,4092,15543,1458,17001,0.086
Florida,Hendry,2005,38376,27208,11168,26882,69013,213687,125125,59.74,3,9,78,230,460,903,114,4683,16088,1287,17375,0.074
Florida,Hendry,2006,38678,27534,11144,28556,80945,247486,146563,38.45,4,13,58,211,396,722,114,3925,16578,1120,17698,0.063
Florida,Hendry,2007,39651,28414,11237,30891,79086,240848,143005,39.64,6,12,64,225,529,766,158,4439,16654,1354,18008,0.075
Florida,Hendry,2008,41216,29765,11451,29950,66681,202644,120449,58.04,4,10,69,250,631,724,131,4413,15619,1946,17565,0.111
Florida,Hendry,2009,41320,29733,11587,29098,56417,170442,101383,51.27,5,8,34,181,693,582,85,3843,14744,2448,17192,0.142
Florida,Hendry,2010,39140,27345,11795,32946,51254,154807,92035,51.48,3,10,46,196,717,599,53,3976,15707,2467,18174,0.136
Florida,Hendry,2011,38908,27119,11789,31929,47444,142486,84591,47.38,7,13,28,191,539,727,51,3999,15394,2459,17853,0.138
Florida,Hendry,2012,38132,26288,11844,34784,47069,140595,83538,44.08,0,15,37,165,595,646,52,3960,14690,2221,16911,0.131
Florida,Hendry,2013,37808,25888,11920,35353,50393,150899,89439,49.38,2,16,24,209,502,632,62,3827,14574,2070,16644,0.124
Florida,Hendry,2014,37895,25767,12128,35585,54613,163991,96884,49.59,1,17,31,215,437,712,53,3869,13984,1841,15825,0.116
Florida,Hendry,2015,38096,25863,12233,37523,59091,176635,104592,54.15,3,21,46,203,484,737,55,4066,13535,1627,15162,0.107
Florida,Hendry,2016,38370,26046,12324,37102,62215,187293,109007,55.03,5,14,29,106,320,568,27,2786,14133,1329,15462,0.086
Florida,Hendry,2017,39057,26447,12610,37041,66215,197818,115275,53.87,4,13,34,118,410,533,58,2996,14817,1178,15995,0.074
Florida,Hendry,2018,39586,26618,12968,40841,72231,212394,124771,43.25,2,13,33,142,267,540,41,2622,14643,975,15618,0.062
Florida,Hendry,2019,40120,27040,13080,39935,78072,225105,134123,54.75,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,14412,964,15376,0.063
Florida,Hendry,2020,40953,27781,13172,42744,82044,234937,140743,51.65,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,14332,1257,15589,0.081
Florida,Hernando,2001,132762,125523,7239,24973,71620,165315,104183,49.84,4,66,86,713,1401,3335,279,4432,47829,2738,50567,0.054
Florida,Hernando,2002,136484,129212,7272,25349,76599,175712,111022,62.06,5,66,94,715,1576,3471,259,4532,47944,3601,51545,0.07
Florida,Hernando,2003,140670,133365,7305,26442,82778,188909,120619,65.98,5,83,89,826,1349,3444,319,4347,49323,3424,52747,0.065
Florida,Hernando,2004,145207,137920,7287,27081,95186,216290,138554,59.68,4,98,70,712,1320,2976,267,3751,52578,3263,55841,0.058
Florida,Hernando,2005,150784,143497,7287,28325,122874,270932,177148,53.93,0,83,56,541,1231,3331,329,3695,54294,2799,57093,0.049
Florida,Hernando,2006,157006,149676,7330,28990,147088,314319,208616,41.94,5,75,60,541,1573,3665,293,3957,57191,2693,59884,0.045
Florida,Hernando,2007,162193,154876,7317,29328,139375,298958,196041,45.85,1,83,82,544,1639,3429,346,3776,58059,3622,61681,0.059
Florida,Hernando,2008,164907,157260,7647,30133,113301,244175,158493,44.56,4,89,91,448,1739,4117,354,4149,57578,5585,63163,0.088
Florida,Hernando,2009,165048,157408,7640,30751,89614,197722,127148,49.08,4,69,80,444,1444,3599,200,3538,54056,8262,62318,0.133
Florida,Hernando,2010,172778,165047,7731,30767,77448,175394,112226,44.85,9,69,93,481,1309,3321,168,3292,57188,8640,65828,0.131
Florida,Hernando,2011,173078,165355,7723,31149,66870,153083,97759,49.15,8,46,85,406,1390,3605,177,3303,57597,8210,65807,0.125
Florida,Hernando,2012,173104,165397,7707,31953,63997,146233,94124,59.86,2,53,71,385,1249,3213,166,2969,58728,7182,65910,0.109
Florida,Hernando,2013,173808,166160,7648,32141,68607,154111,101017,50.86,8,40,70,349,1049,2753,176,2557,60023,6197,66220,0.094
Florida,Hernando,2014,174955,167263,7692,33127,76001,165824,111859,64.21,9,48,55,334,850,2933,223,2545,60781,5407,66188,0.082
Florida,Hernando,2015,176819,169034,7785,33813,82952,176895,121423,51.81,2,46,64,409,755,2938,222,2509,61707,4666,66373,0.07
Florida,Hernando,2016,179503,171492,8011,34330,93665,194152,135148,50.63,4,67,73,323,670,2524,228,2167,63991,4161,68152,0.061
Florida,Hernando,2017,181882,173799,8083,35749,107304,213217,150539,50.72,8,76,68,360,582,2462,205,2068,65650,3677,69327,0.053
Florida,Hernando,2018,185604,177185,8419,37411,121423,234188,166839,63.12,6,77,50,335,490,2170,203,1795,67324,3270,70594,0.046
Florida,Hernando,2019,188358,179688,8670,38093,132500,250378,180285,57.27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,68756,3176,71932,0.044
Florida,Hernando,2020,192186,183194,8992,40932,145422,270391,196158,49.22,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,65765,5769,71534,0.081
Florida,Highlands,2001,88212,68288,19924,22852,40425,121454,77117,54.21,4,14,98,213,980,1810,188,3749,32679,1843,34522,0.053
Florida,Highlands,2002,89038,69011,20027,23210,42846,129239,81673,62.54,4,23,123,264,1184,2063,267,4412,33986,2276,36262,0.063
Florida,Highlands,2003,90393,70258,20135,23299,45678,138174,86586,53.56,4,45,66,260,1000,1666,167,3549,35768,2170,37938,0.057
Florida,Highlands,2004,92057,71531,20526,24487,52492,160196,99779,58.05,4,24,72,298,928,1735,174,3514,35723,2028,37751,0.054
Florida,Highlands,2005,93456,72793,20663,25795,67698,204503,130068,57.44,3,35,66,297,831,1797,158,3410,38293,1690,39983,0.042
Florida,Highlands,2006,96672,75900,20772,27538,89387,257917,168929,39.27,2,22,77,298,1157,1659,139,3469,39270,1527,40797,0.037
Florida,Highlands,2007,98727,77642,21085,28315,90815,258634,166917,38.19,6,26,65,314,1107,1616,159,3335,38284,1965,40249,0.049
Florida,Highlands,2008,100207,79150,21057,27692,77747,220753,142365,51.91,6,19,53,232,1010,1771,144,3228,37916,3023,40939,0.074
Florida,Highlands,2009,99713,78851,20862,28651,69526,199660,116737,42.31,4,16,65,192,948,1809,126,3169,36113,4370,40483,0.108
Florida,Highlands,2010,98786,77236,21550,29786,62447,180854,103839,50.97,6,18,54,183,804,1749,80,2917,32428,4471,36899,0.121
Florida,Highlands,2011,98712,77132,21580,29287,56630,163066,94728,42.75,2,20,46,205,956,1842,91,3203,33583,4347,37930,0.115
Florida,Highlands,2012,98955,77041,21914,29618,52477,150847,87398,51.76,3,28,65,151,840,1527,105,2748,33227,3935,37162,0.106
Florida,Highlands,2013,99092,77026,22066,30831,52096,150447,87004,57.03,4,23,52,258,861,1960,139,3327,32494,3581,36075,0.099
Florida,Highlands,2014,99818,77264,22554,31284,56092,159952,93088,56.3,11,20,57,172,760,1716,90,2831,32705,3108,35813,0.087
Florida,Highlands,2015,100748,76662,24086,32515,60931,171014,101792,57.12,5,35,46,192,578,1752,91,2679,32799,2686,35485,0.076
Florida,Highlands,2016,101531,77007,24524,32840,67419,182619,111138,57.73,7,27,49,244,674,1873,120,2949,33481,2365,35846,0.066
Florida,Highlands,2017,102138,77548,24590,33819,75874,196745,123225,55.74,7,38,42,242,693,1863,109,2931,34290,2080,36370,0.057
Florida,Highlands,2018,102525,77619,24906,34535,83646,209331,133343,53.6,2,44,39,229,568,1736,90,2641,34656,1804,36460,0.049
Florida,Highlands,2019,103434,78463,24971,35661,90420,222503,142119,49.56,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,34082,1731,35813,0.048
Florida,Highlands,2020,104834,79585,25249,37952,97807,235696,151004,49.12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,31967,2674,34641,0.077
Florida,Hillsborough,2001,1026906,666536,360370,32874,82755,213081,133856,53.13,58,572,3350,7245,12707,38619,11227,7184,516621,23241,539862,0.043
Florida,Hillsborough,2002,1055617,690391,365226,33936,89970,230167,144663,61.95,72,582,3501,7186,13476,39488,11527,7184,515356,30202,545558,0.055
Florida,Hillsborough,2003,1079587,707626,371961,35777,98988,250146,158587,61.49,72,649,2967,7513,13924,40651,9599,6982,521627,28605,550232,0.052
Florida,Hillsborough,2004,1108435,730821,377614,37448,112500,282883,179140,65.11,58,538,2496,6837,13035,36836,7865,6105,543533,25662,569195,0.045
Florida,Hillsborough,2005,1131546,750599,380947,38450,136586,340917,214419,52.64,47,620,2180,6934,11480,33863,6264,5425,548804,21448,570252,0.038
Florida,Hillsborough,2006,1164425,777670,386755,40397,168680,411779,262387,45.02,61,424,2464,6102,11607,34179,7098,5319,566146,19402,585548,0.033
Florida,Hillsborough,2007,1192861,799294,393567,41756,169458,404269,261395,41.57,67,425,2670,5375,11578,32527,5711,4892,570539,24705,595244,0.042
Florida,Hillsborough,2008,1200541,803794,396747,43298,141847,337068,216326,46.69,75,463,2295,5083,12272,31264,4497,4660,560054,39202,599256,0.065
Florida,Hillsborough,2009,1196892,800116,396776,44722,110783,276440,172738,57.09,56,353,2045,4254,11803,27542,3690,4156,533687,63185,596872,0.106
Florida,Hillsborough,2010,1229226,834255,394971,45133,98929,256979,158199,47.69,65,279,1462,3588,9650,24758,2520,3517,573638,66476,640114,0.104
Florida,Hillsborough,2011,1238951,842395,396556,46078,86940,235119,141518,53.81,60,264,1192,2934,8392,22134,1993,2984,594729,62840,657569,0.096
Florida,Hillsborough,2012,1256118,854465,401653,46893,86651,235716,140864,55.39,53,266,1130,2875,7139,21548,1811,2772,609993,54081,664074,0.081
Florida,Hillsborough,2013,1276410,869181,407229,47408,99170,263306,159735,53.38,63,260,1108,2765,6551,20245,1658,2558,625343,46161,671504,0.069
Florida,Hillsborough,2014,1301887,887882,414005,48388,111059,284034,175611,58.91,57,237,1016,2793,5764,20170,1703,2438,641101,40594,681695,0.06
Florida,Hillsborough,2015,1325563,905007,420556,49914,119723,298035,186700,57.41,70,292,1119,2948,5382,19562,1835,2354,656690,35342,692032,0.051
Florida,Hillsborough,2016,1352797,924013,428784,51197,132127,318934,202895,56.94,63,280,903,2857,4493,17552,2008,2081,677812,31726,709538,0.045
Florida,Hillsborough,2017,1379302,941536,437766,52651,146879,342102,220795,51.97,63,359,821,2884,4145,16743,1997,1958,695123,28696,723819,0.04
Florida,Hillsborough,2018,1408864,964883,443981,54564,160880,363192,236887,61.8,62,374,673,2712,3191,16385,1827,1790,710408,25522,735930,0.035
Florida,Hillsborough,2019,1444870,988250,456620,56407,169725,376264,247272,61.31,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,732354,24690,757044,0.033
Florida,Hillsborough,2020,1478759,1019128,459631,60937,180656,394578,260960,54.4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,700764,53788,754552,0.071
Florida,Holmes,2001,18714,14680,4034,22259,27702,102361,54988,50.2,0,7,0,26,71,66,14,983,7271,483,7754,0.062
Florida,Holmes,2002,18708,14646,4062,22566,31613,116088,60652,62.96,0,9,1,36,111,90,24,1449,7210,450,7660,0.059
Florida,Holmes,2003,18940,14966,3974,23261,34680,127268,66103,67.01,1,9,2,28,105,115,13,1441,7363,381,7744,0.049
Florida,Holmes,2004,19012,15035,3977,24428,39004,144633,73974,63.84,0,4,5,41,73,135,21,1467,7619,368,7987,0.046
Florida,Holmes,2005,19157,15114,4043,24946,47260,172893,88421,60.22,0,4,0,49,57,143,24,1446,8064,302,8366,0.036
Florida,Holmes,2006,19502,15475,4027,25643,53584,192909,99549,43.11,0,11,1,27,78,105,30,1292,8362,263,8625,0.03
Florida,Holmes,2007,19464,15358,4106,26722,52078,185186,96393,50.39,2,12,6,31,64,134,21,1387,8455,314,8769,0.036
Florida,Holmes,2008,19757,15633,4124,26701,44486,156766,82070,58.8,0,9,1,30,87,173,39,1716,8531,468,8999,0.052
Florida,Holmes,2009,19857,15748,4109,27228,38576,133935,70334,78.55,0,6,2,40,84,145,27,1531,8173,711,8884,0.08
Florida,Holmes,2010,19927,15672,4255,26951,35490,121485,64501,46.35,1,7,1,46,72,142,18,1478,6414,716,7130,0.1
Florida,Holmes,2011,19901,15694,4207,27108,33278,114758,60973,43.85,3,6,1,51,63,177,19,1608,6452,704,7156,0.098
Florida,Holmes,2012,19984,15868,4116,27700,33731,115261,61519,59.01,1,7,3,31,96,137,16,1456,6473,649,7122,0.091
Florida,Holmes,2013,20022,15913,4109,27963,36952,125191,67265,79.13,0,1,6,57,85,175,19,1713,6422,574,6996,0.082
Florida,Holmes,2014,20025,15935,4090,29068,41014,137448,74113,65.18,0,8,0,49,111,149,23,1698,6361,491,6852,0.072
Florida,Holmes,2015,19902,15834,4068,29774,45775,149792,81849,68.44,2,1,3,38,82,97,24,1241,6301,417,6718,0.062
Florida,Holmes,2016,20003,15916,4087,29309,50598,162783,89899,58.86,0,6,6,52,86,137,18,1525,6367,367,6734,0.054
Florida,Holmes,2017,20210,16110,4100,31061,55914,175432,98282,61.29,0,10,1,62,77,175,31,1762,6554,331,6885,0.048
Florida,Holmes,2018,20133,16044,4089,31553,61241,187505,105501,76.26,0,3,0,52,67,113,12,1227,6603,277,6880,0.04
Florida,Holmes,2019,20049,15753,4296,32762,64129,194319,109341,47.82,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6689,258,6947,0.037
Florida,Holmes,2020,20001,15847,4154,33786,65990,205559,113748,53.33,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6472,378,6850,0.055
Florida,Indian River,2001,115716,73458,42258,27900,79969,280706,129902,51.99,3,56,57,296,950,2649,187,3628,49612,3191,52803,0.06
Florida,Indian River,2002,118149,75039,43110,28444,86976,306841,141095,57.93,2,63,65,314,998,3041,225,3985,49958,4021,53979,0.074
Florida,Indian River,2003,121174,76908,44266,29546,95943,336743,156201,52.96,5,63,79,295,935,3127,220,3899,52242,3921,56163,0.07
Florida,Indian River,2004,126829,81217,45612,31812,112140,391998,182798,57.98,1,56,65,360,869,2906,220,3530,52264,3936,56200,0.07
Florida,Indian River,2005,130043,83822,46221,32591,145657,494924,235382,58.27,2,33,85,318,986,3035,272,3638,56638,2846,59484,0.048
Florida,Indian River,2006,135262,86779,48483,33823,171392,562933,274946,36.26,7,39,121,300,888,2852,203,3260,59163,2540,61703,0.041
Florida,Indian River,2007,139757,90607,49150,35901,154677,510303,245940,45.36,2,37,101,308,1046,2753,242,3212,59155,3568,62723,0.057
Florida,Indian River,2008,141667,91612,50055,36557,124279,420920,199154,58.83,4,41,102,310,1088,3045,152,3347,57748,5192,62940,0.082
Florida,Indian River,2009,141634,91606,50028,35937,99138,351260,163866,40.12,7,16,80,332,1034,2849,151,3155,54261,8038,62299,0.129
Florida,Indian River,2010,138028,91363,46665,35191,91302,331029,154422,40.18,0,27,90,324,1193,2898,157,3302,52594,8189,60783,0.135
Florida,Indian River,2011,138694,91899,46795,35320,81276,299708,139144,51.87,5,34,82,313,1107,2742,110,3167,53791,7782,61573,0.126
Florida,Indian River,2012,139446,92378,47068,37121,79629,293748,135698,46.97,1,19,64,331,851,2830,102,3010,54700,6960,61660,0.113
Florida,Indian River,2013,139586,92382,47204,37075,89451,321164,151720,45.24,4,40,41,319,680,2215,88,2426,55238,6163,61401,0.1
Florida,Indian River,2014,140955,93155,47800,38754,97731,343493,164635,51.32,7,24,47,314,735,2341,97,2529,56676,5004,61680,0.081
Florida,Indian River,2015,143326,94820,48506,40170,107503,370242,180037,49.83,2,36,40,303,707,2692,150,2742,57212,4248,61460,0.069
Florida,Indian River,2016,146410,96993,49417,40903,120810,401127,197812,61.53,4,21,43,277,574,2044,158,2132,58604,3790,62394,0.061
Florida,Indian River,2017,148962,98644,50318,41571,134055,426998,214954,58.1,3,39,51,364,532,2189,163,2243,60640,3249,63889,0.051
Florida,Indian River,2018,151825,100719,51106,42879,146163,453979,230917,43.48,12,38,51,228,395,1884,119,1796,62044,2857,64901,0.044
